DATE;YEAR;Train;ID;URL;PLAIN_ML;PLAIN_WO;DEFEN_ML;RQ_JOINT;PCI+;PCI-;RQ_FH_AT;RQ_FH_SP;PVF+;PVF-;RQ_MP_AT;RQ_MP_SP;PPA+;PPA-;CD_JOINT;CD_JO_CF;WIN_SL;WINWIN;DCI+;DCI=;DCI-;CD_FH_AT;CD_FH_SP;DVF+;DVF-;CD_MP_AT;CD_MP_SP;DPA+;DPA-;LP_BI_SL_b;LP_BI_JN_b;LP_BI_SL;LP_BI_JN;LP_BI_b;LP_BI;LP_PE_SL_b;LP_PE_JN_b;LP_PE_SL;LP_PE_JN;LP_PE_b;LP_PE;LP_RA_SL_b;LP_RA_JN_b;LP_RA_SL;LP_RA_JN;LP_RA_b;LP_RA;LP_RJ_SL_b;LP_RJ_JN_b;LP_RJ_SL;LP_RJ_JN;LP_RJ_b;LP_RJ;FT_RP_SL_b;FT_RP_JN_b;FT_RP_SL;FT_RP_JN;FT_RP_b;FT_RP;FT_CW_SL_b;FT_CW_JN_b;FT_CW_SL;FT_CW_JN;FT_CW_b;FT_CW;FT_CC_SL_b;FT_CC_JN_b;FT_CC_SL;FT_CC_JN;FT_CC_b;FT_CC;FT_CR_SL_b;FT_CR_JN_b;FT_CR_SL;FT_CR_JN;FT_CR_b;FT_CR;FT_RA_SL_b;FT_RA_JN_b;FT_RA_SL;FT_RA_JN;FT_RA_b;FT_RA;FT_RD_SL_b;FT_RD_JN_b;FT_RD_SL;FT_RD_JN;FT_RD_b;FT_RD;FT_PD_SL_b;FT_PD_JN_b;FT_PD_SL;FT_PD_JN;FT_PD_b;FT_PD;FT_AG_SL_b;FT_AG_JN_b;FT_AG_SL;FT_AG_JN;FT_AG_b;FT_AG;LN_JNPREF_b;LN_JNPREF;FT_SL_IN_b;FT_JN_IN_b;FT_SL_IN;FT_JN_IN;JUDGE_ML;
42891;2017;1;APAB_2017_431;http://labje.unizar.es/sentencias/APAB_2017_431.pdf;1;0;0;1;0;5;1;0;1;0;0;1;0;2;1;1;0;1;0;0;2;0;1;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;2;1;2;1;1;5;3;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;5;7;1;
42999;2017;1;APAB_2017_607;http://labje.unizar.es/sentencias/APAB_2017_607.pdf;0;1;1;0;3;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;2;1;2;1;1;1;4;1;3;0;0;0;0;0;0;0;1;0;2;1;2;0;0;1;4;1;9;1;
42761;2017;1;APAB_2017_888;http://labje.unizar.es/sentencias/APAB_2017_888.pdf;1;0;0;0;2;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;6;1;
43157;2018;1;APAB_2018_128;http://labje.unizar.es/sentencias/APAB_2018_128.pdf;1;0;0;1;0;2;0;0;0;0;0;1;0;2;1;1;0;1;0;0;4;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;1;5;1;1;1;3;1;2;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;5;1;13;1;
43192;2018;1;APAB_2018_209;http://labje.unizar.es/sentencias/APAB_2018_209.pdf;0;1;1;0;2;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;2;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;1;0;7;1;7;0;0;0;0;0;0;1;1;2;2;0;0;1;1;6;2;-1;-4;0;1;0;1;1;1;0;0;0;0;0;0;0;0;3;4;9;12;1;
43206;2018;1;APAB_2018_283;http://labje.unizar.es/sentencias/APAB_2018_283.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;1;5;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;9;1;
43270;2018;1;APAB_2018_449;http://labje.unizar.es/sentencias/APAB_2018_449.pdf;1;0;0;1;0;1;0;0;0;0;0;1;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;5;3;1;
43286;2018;1;APAB_2018_535;http://labje.unizar.es/sentencias/APAB_2018_535.pdf;1;0;0;0;1;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;2;0;-1;-2;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;4;2;1;
43305;2018;1;APAB_2018_542;http://labje.unizar.es/sentencias/APAB_2018_542.pdf;0;1;1;0;2;0;0;0;0;0;1;0;2;0;0;1;1;1;5;0;0;0;0;0;0;1;0;1;0;1;0;3;0;-1;-3;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;3;0;-1;-3;1;0;6;0;-1;-6;1;0;3;0;-1;-3;1;0;1;0;-1;-1;1;1;1;1;0;0;1;1;9;3;-1;-6;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;7;2;24;4;1;
43307;2018;1;APAB_2018_544;http://labje.unizar.es/sentencias/APAB_2018_544.pdf;1;0;0;1;0;3;0;0;0;0;0;0;0;0;1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;3;1;3;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;2;1;2;0;1;0;4;1;4;0;1;0;8;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;19;1;
43308;2018;1;APAB_2018_547;http://labje.unizar.es/sentencias/APAB_2018_547.pdf;1;0;0;1;0;2;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;0;1;0;2;1;0;3;0;-1;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;8;1;-1;-7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;12;1;1;
43364;2018;1;APAB_2018_630;http://labje.unizar.es/sentencias/APAB_2018_630.pdf;0;1;1;0;6;0;1;0;1;0;1;0;2;0;1;0;0;0;0;0;2;1;0;1;0;0;1;0;2;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;-1;-2;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;5;2;1;
43398;2018;1;APAB_2018_693;http://labje.unizar.es/sentencias/APAB_2018_693.pdf;0;1;1;0;2;0;0;0;0;0;0;1;0;2;0;1;0;0;0;3;0;0;0;0;0;1;0;2;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;0;-1;-1;0;1;0;1;1;1;1;1;6;2;-1;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;7;4;1;
43447;2018;1;APAB_2018_767;http://labje.unizar.es/sentencias/APAB_2018_767.pdf;0;1;1;0;2;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;3;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;-1;0;1;0;11;1;11;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;3;2;5;13;1;
43150;2018;1;APAB_2018_99;http://labje.unizar.es/sentencias/APAB_2018_99.pdf;1;0;0;1;0;2;1;0;2;0;0;1;0;2;0;0;0;0;2;0;0;0;1;0;2;1;0;2;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;2;0;-1;-2;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;7;0;1;
43480;2019;1;APAB_2019_241;http://labje.unizar.es/sentencias/APAB_2019_241.pdf;1;0;0;0;3;0;1;0;1;0;0;1;0;2;0;1;0;0;0;2;0;0;1;0;1;0;1;0;2;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;0;0;1;1;1;7;1;6;1;1;2;2;0;0;1;1;2;1;-1;-1;0;0;0;0;0;0;0;0;4;5;6;12;1;
43579;2019;1;APAB_2019_336;http://labje.unizar.es/sentencias/APAB_2019_336.pdf;0;1;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;1;1;2;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;6;1;
43619;2019;0;APAB_2019_436;http://labje.unizar.es/sentencias/APAB_2019_436.pdf;1;0;0;0;3;0;1;0;1;0;0;1;0;2;1;0;0;0;0;0;2;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;4;1;1;0;1;0;1;1;1;1;1;1;1;0;0;0;0;2;4;4;7;1;
43633;2019;0;APAB_2019_468;http://labje.unizar.es/sentencias/APAB_2019_468.pdf;1;0;0;1;0;2;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;1;0;2;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;1;0;3;1;3;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;0;0;3;1;5;3;1;
43649;2019;0;APAB_2019_492;http://labje.unizar.es/sentencias/APAB_2019_492.pdf;1;0;0;1;0;2;0;0;0;0;0;1;0;2;1;1;0;1;0;0;3;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;3;1;3;0;1;0;2;1;2;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;4;1;4;1;1;1;11;1;10;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;6;1;22;1;
43490;2019;1;APAB_2019_59;http://labje.unizar.es/sentencias/APAB_2019_59.pdf;1;0;0;1;0;2;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;1;0;-1;-1;1;0;1;0;-1;-1;0;1;0;1;1;1;1;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;6;6;1;
43776;2019;0;APAB_2019_753;http://labje.unizar.es/sentencias/APAB_2019_753.pdf;1;0;0;1;0;2;1;1;1;1;0;1;0;1;0;0;0;0;2;0;0;1;1;1;1;0;1;0;1;0;1;0;2;1;2;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;1;0;-1;-1;0;1;0;2;1;2;1;0;1;0;-1;-1;1;0;1;0;-1;-1;1;1;1;7;1;6;1;1;4;11;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;8;20;1;
42517;2016;1;APAL_2016_1300;http://labje.unizar.es/sentencias/APAL_2016_1300.pdf;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;6;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;1;4;0;1;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;7;1;
42559;2016;1;APAL_2016_1312;http://labje.unizar.es/sentencias/APAL_2016_1312.pdf;0;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;6;0;-1;-6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;1;0;-1;-1;1;0;3;0;-1;-3;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;5;0;10;0;1;
42566;2016;1;APAL_2016_1322;http://labje.unizar.es/sentencias/APAL_2016_1322.pdf;1;0;0;1;0;3;0;0;0;0;0;1;0;1;0;0;0;0;4;0;0;0;0;0;0;1;0;2;0;1;0;6;0;-1;-6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;1;0;1;0;-1;-1;1;1;7;1;-1;-6;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;4;1;13;1;1;
42573;2016;1;APAL_2016_1331;http://labje.unizar.es/sentencias/APAL_2016_1331.pdf;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;5;0;-1;-5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;1;0;1;1;1;1;0;3;0;-1;-3;1;0;3;0;-1;-3;0;0;0;0;0;0;0;0;4;1;9;1;1;
42697;2016;1;APAL_2016_1347;http://labje.unizar.es/sentencias/APAL_2016_1347.pdf;0;1;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;4;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;1;1;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;5;1;
42695;2016;1;APAL_2016_1382;http://labje.unizar.es/sentencias/APAL_2016_1382.pdf;0;1;1;0;2;0;1;0;1;0;0;1;0;2;0;1;0;0;0;2;0;0;1;0;1;1;0;2;0;0;1;0;6;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;6;1;6;1;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;3;13;0;
42654;2016;1;APAL_2016_1393;http://labje.unizar.es/sentencias/APAL_2016_1393.pdf;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;
42409;2016;1;APAL_2016_87;http://labje.unizar.es/sentencias/APAL_2016_87.pdf;1;0;0;0;1;0;0;0;0;0;0;1;0;2;0;1;0;0;0;1;0;0;0;0;0;0;1;0;2;1;1;1;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;3;1;
42848;2017;1;APAL_2017_1357;http://labje.unizar.es/sentencias/APAL_2017_1357.pdf;1;0;0;1;0;1;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;1;1;2;1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;-1;-2;1;1;5;3;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;9;4;1;
42997;2017;1;APAL_2017_1373;http://labje.unizar.es/sentencias/APAL_2017_1373.pdf;0;1;1;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;1;0;-1;-1;0;1;0;1;1;1;1;1;1;4;1;3;1;1;3;3;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;5;3;8;8;0;
42997;2017;1;APAL_2017_1378;http://labje.unizar.es/sentencias/APAL_2017_1378.pdf;0;1;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3;0;1;0;1;1;1;0;1;0;7;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;11;1;
42927;2017;1;APAL_2017_1391;http://labje.unizar.es/sentencias/APAL_2017_1391.pdf;0;1;1;0;2;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;2;0;1;0;5;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;6;1;5;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;2;1;3;6;1;
42851;2017;1;APAL_2017_1405;http://labje.unizar.es/sentencias/APAL_2017_1405.pdf;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;-1;-1;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;5;1;
42898;2017;1;APAL_2017_1456;http://labje.unizar.es/sentencias/APAL_2017_1456.pdf;1;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;1;5;1;-1;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;1;0;2;1;2;1;0;1;0;-1;-1;0;1;0;4;1;4;1;1;1;4;1;3;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;4;3;5;10;0;
42801;2017;1;APAL_2017_299;http://labje.unizar.es/sentencias/APAL_2017_299.pdf;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;8;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;5;1;
43214;2018;1;APAL_2018_209;http://labje.unizar.es/sentencias/APAL_2018_209.pdf;1;0;0;1;0;2;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;0;-1;-7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;0;0;
43208;2018;1;APAL_2018_214;http://labje.unizar.es/sentencias/APAL_2018_214.pdf;0;1;1;0;2;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;2;0;0;0;0;1;0;1;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;1;1;4;1;3;0;1;0;4;1;4;1;0;3;0;-1;-3;0;0;0;0;0;0;0;0;2;3;4;9;1;
43224;2018;1;APAL_2018_223;http://labje.unizar.es/sentencias/APAL_2018_223.pdf;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;5;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;6;1;
43172;2018;1;APAL_2018_234;http://labje.unizar.es/sentencias/APAL_2018_234.pdf;1;0;0;1;0;2;0;0;0;0;0;1;0;3;1;1;0;1;0;0;3;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;1;1;1;0;1;0;8;1;8;1;1;3;7;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;3;18;1;
43179;2018;1;APAL_2018_242;http://labje.unizar.es/sentencias/APAL_2018_242.pdf;0;1;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;14;1;14;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;
42276;2015;1;APAV_2015_218;http://labje.unizar.es/sentencias/APAV_2015_218.pdf;0;1;1;0;2;0;0;0;0;0;1;0;1;0;0;1;1;1;4;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;1;0;6;0;-1;-6;1;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;12;2;1;
42286;2015;1;APAV_2015_245;http://labje.unizar.es/sentencias/APAV_2015_245.pdf;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;1;0;1;0;-1;-1;1;0;2;0;-1;-2;1;0;4;0;-1;-4;1;1;1;1;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;6;1;12;1;1;
42436;2016;1;APAV_2016_233;http://labje.unizar.es/sentencias/APAV_2016_233.pdf;1;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;7;0;-1;-7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;
42466;2016;1;APAV_2016_320;http://labje.unizar.es/sentencias/APAV_2016_320.pdf;1;0;0;0;2;0;0;0;0;0;0;1;0;1;0;1;0;0;0;2;0;0;0;0;0;1;0;1;0;0;1;0;2;1;2;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;1;1;1;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;5;1;
42480;2016;1;APAV_2016_352;http://labje.unizar.es/sentencias/APAV_2016_352.pdf;1;0;0;1;0;2;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;1;0;4;0;-1;-4;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;
42550;2016;1;APAV_2016_441;http://labje.unizar.es/sentencias/APAV_2016_441.pdf;1;0;0;1;0;2;0;0;0;0;0;0;0;0;1;1;0;1;0;0;4;0;0;0;0;0;0;0;0;0;1;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;6;1;5;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;7;1;
