DATE;YEAR;Train;ID;URL;HQ;AUT_COMM;PLAIN_ML;PLAIN_WO;DEFEN_ML;RQ_JOINT;PCI+;PCI-;RQ_FH_AT;RQ_FH_SP;PVF+;PVF-;RQ_MP_AT;RQ_MP_SP;PPA+;PPA-;CD_JOINT;CD_JO_CF;WIN_SL;WINWIN;DCI+;DCI=;DCI-;CD_FH_AT;CD_FH_SP;DVF+;DVF-;CD_MP_AT;CD_MP_SP;DPA+;DPA-;LP_BI_SL_b;LP_BI_JN_b;LP_BI_SL;LP_BI_JN;LP_BI_b;LP_BI;LP_PE_SL_b;LP_PE_JN_b;LP_PE_SL;LP_PE_JN;LP_PE_b;LP_PE;LP_RA_SL_b;LP_RA_JN_b;LP_RA_SL;LP_RA_JN;LP_RA_b;LP_RA;LP_RJ_SL_b;LP_RJ_JN_b;LP_RJ_SL;LP_RJ_JN;LP_RJ_b;LP_RJ;FT_RP_SL_b;FT_RP_JN_b;FT_RP_SL;FT_RP_JN;FT_RP_b;FT_RP;FT_CW_SL_b;FT_CW_JN_b;FT_CW_SL;FT_CW_JN;FT_CW_b;FT_CW;FT_CC_SL_b;FT_CC_JN_b;FT_CC_SL;FT_CC_JN;FT_CC_b;FT_CC;FT_CR_SL_b;FT_CR_JN_b;FT_CR_SL;FT_CR_JN;FT_CR_b;FT_CR;FT_RA_SL_b;FT_RA_JN_b;FT_RA_SL;FT_RA_JN;FT_RA_b;FT_RA;FT_RD_SL_b;FT_RD_JN_b;FT_RD_SL;FT_RD_JN;FT_RD_b;FT_RD;FT_PD_SL_b;FT_PD_JN_b;FT_PD_SL;FT_PD_JN;FT_PD_b;FT_PD;FT_AG_SL_b;FT_AG_JN_b;FT_AG_SL;FT_AG_JN;FT_AG_b;FT_AG;LN_JNPREF_b;LN_JNPREF;FT_SL_IN_b;FT_JN_IN_b;FT_SL_IN;FT_JN_IN;JUDGE_ML;JUDGE_ID;Unnamed: 113
43903;2020;0;APB_2020_2518;http://labje.unizar.es/sentencias/APB_2020_2518.pdf;Barcelona;Cataluña;1;0;0;1;0;4.0;1;1;1;1;0;1;0;2;1;1;0;1;0;0;2;1;1;1;1;0;1;0;2;0;1;0;4;1;4;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;1;4;0;1;0;1;1;1;0;1;0;9;1;9;1;1;5;7;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;5;21;1;31;
43895;2020;0;APB_2020_2519;http://labje.unizar.es/sentencias/APB_2020_2519.pdf;Barcelona;Cataluña;0;1;1;1;0;3.0;0;0;0;0;0;1;0;2;0;0;0;0;4;0;0;0;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;1;0;1;0;-1;-1;1;0;1;0;-1;-1;1;0;8;0;-1;-8;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;5;0;13;0;0;27;
43902;2020;0;APB_2020_2684;http://labje.unizar.es/sentencias/APB_2020_2684.pdf;Barcelona;Cataluña;0;1;1;0;2;0.0;0;0;0;0;1;1;1;1;0;1;1;1;2;0;0;0;0;0;0;1;0;2;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;3;0;-1;-3;1;1;7;1;-1;-6;1;0;3;0;-1;-3;1;0;1;0;-1;-1;0;0;5;1;15;1;1;31;
43901;2020;0;APB_2020_2685;http://labje.unizar.es/sentencias/APB_2020_2685.pdf;Barcelona;Cataluña;1;0;0;1;0;3.0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;4;0;0;0;0;1;0;2;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;1;1;1;0;1;0;7;1;7;1;1;4;8;1;4;0;1;0;2;1;2;0;0;0;0;0;0;0;0;1;5;4;20;1;31;
43903;2020;0;APB_2020_2955;http://labje.unizar.es/sentencias/APB_2020_2955.pdf;Barcelona;Cataluña;1;0;0;0;2;0.0;0;0;0;0;0;1;0;4;0;1;0;0;0;3;0;0;0;0;0;0;1;0;2;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;1;0;4;1;4;0;1;0;8;1;8;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;4;0;15;1;31;
43902;2020;0;APB_2020_2961;http://labje.unizar.es/sentencias/APB_2020_2961.pdf;Barcelona;Cataluña;0;1;1;1;0;2.0;0;0;0;0;1;0;4;0;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;5;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;1;2;5;7;1;31;
43963;2020;0;APB_2020_3020;http://labje.unizar.es/sentencias/APB_2020_3020.pdf;Barcelona;Cataluña;1;0;0;1;0;2.0;0;0;0;0;0;1;0;3;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;7;1;-1;-6;1;1;6;1;-1;-5;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;3;2;14;2;0;21;
43969;2020;0;APB_2020_3024;http://labje.unizar.es/sentencias/APB_2020_3024.pdf;Barcelona;Cataluña;0;1;1;0;2;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;2;1;2;0;1;0;3;1;3;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;6;0;10;0;22;
43955;2020;0;APB_2020_3029;http://labje.unizar.es/sentencias/APB_2020_3029.pdf;Barcelona;Cataluña;0;1;1;0;4;0.0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;1;4;1;4;1;3;
43902;2020;0;APB_2020_3050;http://labje.unizar.es/sentencias/APB_2020_3050.pdf;Barcelona;Cataluña;0;1;1;0;3;0.0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;3;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;1;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;-1;-1;1;1;1;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;9;0;27;
43895;2020;0;APB_2020_3051;http://labje.unizar.es/sentencias/APB_2020_3051.pdf;Barcelona;Cataluña;1;0;0;0;2;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;3;0;27;
43902;2020;0;APB_2020_3053;http://labje.unizar.es/sentencias/APB_2020_3053.pdf;Barcelona;Cataluña;1;0;0;0;2;0.0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;2;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;1;2;1;5;0;30;
43903;2020;0;APB_2020_3060;http://labje.unizar.es/sentencias/APB_2020_3060.pdf;Barcelona;Cataluña;1;0;0;1;0;3.0;0;0;0;0;0;1;0;2;0;0;0;0;8;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;1;0;-1;-1;0;1;0;2;1;2;1;1;6;6;0;0;1;1;3;4;1;1;1;0;3;0;-1;-3;0;0;0;0;0;0;0;0;5;3;15;12;0;27;
43935;2020;0;APB_2020_3257;http://labje.unizar.es/sentencias/APB_2020_3257.pdf;Barcelona;Cataluña;0;1;1;0;1;0.0;0;0;0;0;0;0;0;0;0;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;2;0;-1;-2;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;3;0;6;0;1;31;
43838;2020;0;APB_2020_326;http://labje.unizar.es/sentencias/APB_2020_326.pdf;Barcelona;Cataluña;1;0;0;1;0;4.0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;4;0;0;0;0;1;0;2;0;0;1;0;3;1;3;0;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;5;1;5;0;1;0;1;1;1;0;1;0;7;1;7;1;1;3;13;1;10;1;1;2;1;-1;-1;0;0;0;0;0;0;0;0;2;6;5;28;1;3;
43935;2020;0;APB_2020_3261;http://labje.unizar.es/sentencias/APB_2020_3261.pdf;Barcelona;Cataluña;1;0;0;1;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;1;31;
43935;2020;0;APB_2020_3265;http://labje.unizar.es/sentencias/APB_2020_3265.pdf;Barcelona;Cataluña;0;1;1;0;4;0.0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;3;0;3;1;31;
43938;2020;0;APB_2020_3266;http://labje.unizar.es/sentencias/APB_2020_3266.pdf;Barcelona;Cataluña;1;0;0;1;0;2.0;1;1;1;1;0;1;0;1;1;1;0;1;0;0;4;1;1;1;1;1;1;1;1;0;1;0;2;1;2;0;1;0;2;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;2;1;2;1;1;1;5;1;4;1;1;1;7;1;6;1;1;5;7;1;2;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;4;5;8;22;0;23;
43938;2020;0;APB_2020_3267;http://labje.unizar.es/sentencias/APB_2020_3267.pdf;Barcelona;Cataluña;1;0;0;1;0;2.0;0;1;0;1;0;1;0;2;1;1;0;1;0;0;5;1;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;1;1;1;3;1;2;0;0;0;0;0;0;1;1;5;11;1;6;1;1;1;2;1;1;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;4;4;9;18;0;23;
43922;2020;0;APB_2020_3273;http://labje.unizar.es/sentencias/APB_2020_3273.pdf;Barcelona;Cataluña;1;0;0;1;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;1;0;6;0;-1;-6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;6;2;0;30;
43964;2020;0;APB_2020_3274;http://labje.unizar.es/sentencias/APB_2020_3274.pdf;Barcelona;Cataluña;1;0;0;1;0;2.0;0;0;0;0;0;1;0;4;1;1;0;1;0;0;2;0;0;0;0;1;1;1;1;0;1;0;2;1;2;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;5;1;5;1;1;6;6;0;0;0;1;0;2;1;2;1;0;1;0;-1;-1;0;0;2;4;7;15;0;32;
43964;2020;0;APB_2020_3276;http://labje.unizar.es/sentencias/APB_2020_3276.pdf;Barcelona;Cataluña;1;0;0;1;0;2.0;0;0;0;0;0;1;0;3;0;0;0;0;2;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;3;0;27;
43963;2020;0;APB_2020_3278;http://labje.unizar.es/sentencias/APB_2020_3278.pdf;Barcelona;Cataluña;1;0;0;1;0;3.0;0;1;0;2;0;1;0;3;0;0;0;0;2;0;0;1;0;2;0;1;0;2;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;1;2;1;-1;-1;1;1;1;2;1;1;1;1;7;2;-1;-5;1;1;5;3;-1;-2;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;6;4;18;8;0;33;
43964;2020;0;APB_2020_3282;http://labje.unizar.es/sentencias/APB_2020_3282.pdf;Barcelona;Cataluña;1;0;0;0;2;0.0;0;0;0;0;1;0;2;0;0;1;1;1;2;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;2;0;-1;-2;1;1;6;2;-1;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;10;2;0;32;
43964;2020;0;APB_2020_3291;http://labje.unizar.es/sentencias/APB_2020_3291.pdf;Barcelona;Cataluña;0;1;1;0;2;0.0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;3;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;2;1;2;1;1;11;6;-1;-5;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;4;11;11;0;32;
